Province_State,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,FIPS,Incident_Rate,Total_Test_Results,People_Hospitalized,Case_Fatality_Ratio,UID,ISO3,Testing_Rate,Hospitalization_Rate,Date,People_Tested,Mortality_Rate
Virgin Islands,US,2/28/2021 5:30,18.3358,-64.8963,2646,25,2511,110,78,2466.718872,47871,,0.944822373,850,VIR,44627.47511,,2/27/2021,,
Virginia,US,2/28/2021 5:30,37.7693,-78.17,574314,8382,,,51,6728.518793,5879000,,1.459480354,84000051,USA,68876.88962,,2/27/2021,,
Washington,US,2/28/2021 5:30,47.4009,-121.4905,339773,4956,,,53,4461.9537,5213424,,1.458620903,84000053,USA,68463.52273,,2/27/2021,,
West Virginia,US,2/28/2021 5:30,38.4912,-80.9545,131580,2297,121797,7486,54,7342.031653,2194388,,1.745706034,84000054,USA,122444.6432,,2/27/2021,,
Wisconsin,US,2/28/2021 5:30,44.2685,-89.6165,616886,7014,548884,60988,55,10594.98485,6886832,,1.137001002,84000055,USA,1.18281E-05,,2/27/2021,,
Wyoming,US,2/28/2021 5:30,42.756,-107.3025,54350,671,52998,681,56,9390.782692,636716,,1.234590616,84000056,USA,110014.0127,,2/27/2021,,
Alabama,US,3/1/2021 5:30,32.3182,-86.9023,493252,9929,285130,198193,1,10059.82846,,,2.012967003,84000001,USA,,,2/28/2021,,
Alaska,US,3/1/2021 5:30,61.3707,-152.4044,58296,290,,,2,7968.887765,1679675,,0.497461232,84000002,USA,229606.5177,,2/28/2021,,
American Samoa,US,3/1/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,2/28/2021,,
Arizona,US,3/1/2021 5:30,33.7298,-111.4312,816782,15980,,,4,11221.5106,7663423,,1.956458394,84000004,USA,51636.8338,,2/28/2021,,
Arkansas,US,3/1/2021 5:30,34.9697,-92.3731,322415,5243,312758,4414,5,10683.7621,2695887,,1.626165036,84000005,USA,89332.73997,,2/28/2021,,
California,US,3/1/2021 5:30,36.1162,-119.6816,3626627,52179,,,6,9182.768583,48469106,,1.433006386,84000006,USA,122668.6385,,2/28/2021,,
Colorado,US,3/1/2021 5:30,39.0598,-105.3111,444258,6074,,,8,7437.448079,6216201,,1.389436917,84000008,USA,107943.8439,,2/28/2021,,
Connecticut,US,3/1/2021 5:30,41.5978,-72.7554,279946,7622,,,9,7851.990597,6299277,,2.722667943,84000009,USA,176683.5882,,2/28/2021,,
Delaware,US,3/1/2021 5:30,39.3185,-75.5071,86799,1422,,,10,8913.761445,1431381,,1.638267722,84000010,USA,1.46995E-05,,2/28/2021,,
Diamond Princess,US,3/1/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,2/28/2021,,
District of Columbia,US,3/1/2021 5:30,38.8974,-77.0268,40598,1017,28881,10700,11,5752.470071,1228359,,2.50504951,84000011,USA,174050.406,,2/28/2021,,
Florida,US,3/1/2021 5:30,27.7663,-81.6868,1909221,30852,,,12,8889.302444,23175448,,1.615947028,84000012,USA,107904.5153,,2/28/2021,,
Georgia,US,3/1/2021 5:30,33.0406,-83.6431,1006521,17295,,,13,9479.899218,7201974,,1.718294998,84000013,USA,67831.65746,,2/28/2021,,
Grand Princess,US,3/1/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,2/28/2021,,
Guam,US,3/1/2021 5:30,13.4443,144.7937,7734,130,7564,40,66,4709.277899,117603,,1.680889578,316,GUM,71609.15551,,2/28/2021,,
Hawaii,US,3/1/2021 5:30,21.0943,-157.4983,28380,439,,,15,2004.418479,1112978,,1.546863989,84000015,USA,78607.24698,,2/28/2021,,
Idaho,US,3/1/2021 5:30,44.2405,-114.4788,171140,1860,94230,75050,16,9576.596263,638919,,1.086829496,84000016,USA,35752.42087,,2/28/2021,,
Illinois,US,3/1/2021 5:30,40.3495,-88.9861,1186696,22735,,,17,9364.84188,18136253,,1.915823429,84000017,USA,143122.7051,,2/28/2021,,
Indiana,US,3/1/2021 5:30,39.8494,-86.2583,661673,12573,,,18,9828.453293,8021430,,1.900183323,84000018,USA,1.1915E-05,,2/28/2021,,
Iowa,US,3/1/2021 5:30,42.0115,-93.2105,336465,5471,315134,15860,19,10664.26418,1313829,,1.626023509,84000019,USA,41641.83362,,2/28/2021,,
Kansas,US,3/1/2021 5:30,38.5266,-96.7265,295631,4730,,,20,10160.14752,1254463,,1.597989169,84000020,USA,43059.65646,,2/28/2021,,
Kentucky,US,3/1/2021 5:30,37.6681,-84.6701,404622,4637,47544,352441,21,9056.66104,3904567,,1.146007879,84000021,USA,87395.98892,,2/28/2021,,
Louisiana,US,3/1/2021 5:30,31.1695,-91.8678,430100,9608,408463,12029,22,9251.861881,5577167,,2.233899093,84000022,USA,119970.1901,,2/28/2021,,
Maine,US,3/1/2021 5:30,44.6939,-69.3819,44635,703,12800,31132,23,3320.532773,1620101,,1.5749972,84000023,USA,120524.2179,,2/28/2021,,
Maryland,US,3/1/2021 5:30,39.0639,-76.8021,382099,7869,9667,364563,24,6320.198886,7887028,,2.059413922,84000024,USA,1.30457E-05,,2/28/2021,,
Massachusetts,US,3/1/2021 5:30,42.2302,-71.5301,581148,13352,494740,70290,25,8431.595895,16767988,,2.773475948,84000025,USA,2.43279E-05,,2/28/2021,,
Michigan,US,3/1/2021 5:30,43.3266,-84.5361,645550,16508,541258,87784,26,6463.995629,10387891,,2.557199287,84000026,USA,1.04016E-05,,2/28/2021,,
Minnesota,US,3/1/2021 5:30,45.6945,-93.9002,484594,6551,470819,7224,27,8592.652854,6916577,,1.351853304,84000027,USA,122642.3462,,2/28/2021,,
Mississippi,US,3/1/2021 5:30,32.7416,-89.6787,294795,6681,273437,14677,28,9905.25004,1730981,,2.266320664,84000028,USA,58161.77214,,2/28/2021,,
Missouri,US,3/1/2021 5:30,38.4561,-92.2884,562920,8281,,,29,9171.920225,4482293,,1.471079372,84000029,USA,73032.10726,,2/28/2021,,
Montana,US,3/1/2021 5:30,46.9219,-110.4544,99954,1357,96982,1615,30,9352.176037,1077988,,1.357624507,84000030,USA,100861.7318,,2/28/2021,,
Nebraska,US,3/1/2021 5:30,41.1254,-98.2681,200882,2082,154909,43891,31,10384.67583,2371202,,1.036429347,84000031,USA,122580.2416,,2/28/2021,,
Nevada,US,3/1/2021 5:30,38.3135,-117.0554,293754,4957,,,32,9536.98449,2719219,,1.687466383,84000032,USA,88281.85975,,2/28/2021,,
New Hampshire,US,3/1/2021 5:30,43.4525,-71.5639,75424,1170,71722,2532,33,5547.061103,1465999,,1.551230378,84000033,USA,107816.9552,,2/28/2021,,
New Jersey,US,3/1/2021 5:30,40.2989,-74.521,789356,23252,,,34,8886.95243,10657438,,2.945692438,84000034,USA,119986.6024,,2/28/2021,,
New Mexico,US,3/1/2021 5:30,34.8405,-106.2485,185132,3716,146013,35403,35,8829.141528,2693461,,2.007216473,84000035,USA,128454.0132,,2/28/2021,,
New York,US,3/1/2021 5:30,42.1657,-74.9481,1643867,47417,,,36,8450.211249,38106915,,2.884479097,84000036,USA,195886.5783,,2/28/2021,,
North Carolina,US,3/1/2021 5:30,35.6301,-79.8064,858548,11212,,,37,8185.937489,10259526,,1.305925819,84000037,USA,9.78208E-06,,2/28/2021,,
North Dakota,US,3/1/2021 5:30,47.5289,-99.784,99630,1475,97759,575,38,13097.22831,1409615,,1.477822641,84000038,USA,184973.7948,,2/28/2021,,
Northern Mariana Islands,US,3/1/2021 5:30,15.0979,145.6739,143,2,29,112,69,259.3210503,17572,,1.398601399,580,MNP,31865.66082,,2/28/2021,,
Ohio,US,3/1/2021 5:30,40.3888,-82.7649,967422,18691,909524,39204,39,8276.274478,12036085,,1.932352169,84000039,USA,1.02968E-05,,2/28/2021,,
Oklahoma,US,3/1/2021 5:30,35.5653,-96.9289,425557,4428,407312,13817,40,10754.61508,3509337,,1.040518661,84000040,USA,88687.45816,,2/28/2021,,
Oregon,US,3/1/2021 5:30,44.572,-122.0709,155597,2208,,,41,3689.111009,3564120,,1.419050496,84000041,USA,84503.13521,,2/28/2021,,
Pennsylvania,US,3/1/2021 5:30,40.5908,-77.2098,939627,23995,836727,78905,42,7339.695418,10378789,,2.553672894,84000042,USA,81071.69128,,2/28/2021,,
Puerto Rico,US,3/1/2021 5:30,18.2208,-66.5901,100297,2036,90896,7365,72,3140.469939,1706993,,2.029970986,630,PRI,53448.85891,,2/28/2021,,
Rhode Island,US,3/1/2021 5:30,41.6809,-71.5118,125622,2502,,,44,11858.28061,2968641,,1.991689354,84000044,USA,280229.4024,,2/28/2021,,
South Carolina,US,3/1/2021 5:30,33.8569,-80.945,516823,8546,230793,277484,45,10037.90461,5027738,,1.65356418,84000045,USA,97650.36473,,2/28/2021,,
South Dakota,US,3/1/2021 5:30,44.2998,-99.4388,112427,1888,108606,1933,46,12708.51255,691692,,1.679311909,84000046,USA,7.81874E-06,,2/28/2021,,
Tennessee,US,3/1/2021 5:30,35.7478,-86.6923,768656,11411,749863,7807,47,11261.69871,6906699,,1.48371888,84000047,USA,101135.2032,,2/28/2021,,
Texas,US,3/1/2021 5:30,31.0545,-97.5635,2694033,43790,2422369,225268,48,9281.780402,19557682,,1.623618622,84000048,USA,67449.86297,,2/28/2021,,
Utah,US,3/1/2021 5:30,40.15,-111.8624,371235,1935,352303,16997,49,11579.5341,2853915,,0.521233181,84000049,USA,89019.10131,,2/28/2021,,
Vermont,US,3/1/2021 5:30,44.0459,-72.7107,15198,204,12532,2462,50,2435.619859,1068299,,1.342281879,84000050,USA,171204.7809,,2/28/2021,,
Virgin Islands,US,3/1/2021 5:30,18.3358,-64.8963,2646,25,2511,110,78,2466.718872,47871,,0.944822373,850,VIR,44627.47511,,2/28/2021,,
Virginia,US,3/1/2021 5:30,37.7693,-78.17,576050,8552,,,51,6748.857334,5902722,,1.484593351,84000051,USA,69154.81062,,2/28/2021,,
Washington,US,3/1/2021 5:30,47.4009,-121.4905,339773,4956,,,53,4461.9537,5234432,,1.458620903,84000053,USA,68739.40317,,2/28/2021,,
West Virginia,US,3/1/2021 5:30,38.4912,-80.9545,131855,2300,121797,7758,54,7357.376376,2204237,,1.744340374,84000054,USA,122994.2075,,2/28/2021,,
Wisconsin,US,3/1/2021 5:30,44.2685,-89.6165,617367,7014,549668,60685,55,10603.246,6906878,,1.136115147,84000055,USA,1.18625E-05,,2/28/2021,,
Wyoming,US,3/1/2021 5:30,42.756,-107.3025,54394,671,53132,591,56,9398.385166,636716,,1.23359194,84000056,USA,110014.0127,,2/28/2021,,
Alabama,US,3/2/2021 5:30,32.3182,-86.9023,493769,9931,285130,198708,1,10070.37263,,,2.011264377,84000001,USA,,,3/1/2021,,
Alaska,US,3/2/2021 5:30,61.3707,-152.4044,58681,300,,,2,8021.516106,1698031,,0.511238731,84000002,USA,232115.7277,,3/1/2021,,
American Samoa,US,3/2/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,3/1/2021,,
Arizona,US,3/2/2021 5:30,33.7298,-111.4312,817821,15979,,,4,11235.7851,7682489,,1.953850537,84000004,USA,51724.28053,,3/1/2021,,
Arkansas,US,3/2/2021 5:30,34.9697,-92.3731,322509,5250,313002,4257,5,10686.87695,2698497,,1.627861548,84000005,USA,89419.2267,,3/1/2021,,
California,US,3/2/2021 8:30,36.1162,-119.6816,3629658,52297,,,6,9190.497837,48712676,,1.434857919,84000006,USA,123285.0807,,3/1/2021,,
Colorado,US,3/2/2021 5:30,39.0598,-105.3111,445512,6078,,,8,7464.120599,6229855,,1.384704506,84000008,USA,108180.9446,,3/1/2021,,
Connecticut,US,3/2/2021 5:30,41.5978,-72.7554,282626,7651,,,9,7927.159861,6403426,,2.707111165,84000009,USA,179604.7836,,3/1/2021,,
Delaware,US,3/2/2021 5:30,39.3185,-75.5071,87080,1422,,,10,8942.61854,1435113,,1.632981167,84000010,USA,1.47378E-05,,3/1/2021,,
Diamond Princess,US,3/2/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,3/1/2021,,
District of Columbia,US,3/2/2021 5:30,38.8974,-77.0268,40684,1019,29019,10646,11,5764.655706,1231593,,2.504670141,84000011,USA,174508.6426,,3/1/2021,,
Florida,US,3/2/2021 5:30,27.7663,-81.6868,1910921,30999,,,12,8897.217617,23256711,,1.622202069,84000012,USA,108282.8745,,3/1/2021,,
Georgia,US,3/2/2021 5:30,33.0406,-83.6431,1008660,17376,,,13,9500.04535,7215169,,1.722681578,84000013,USA,67955.93432,,3/1/2021,,
Grand Princess,US,3/2/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,3/1/2021,,
Guam,US,3/2/2021 5:30,13.4443,144.7937,7737,131,7564,42,66,4711.104616,117604,,1.693162725,316,GUM,71609.76441,,3/1/2021,,
Hawaii,US,3/2/2021 5:30,21.0943,-157.4983,28381,439,,,15,2004.489106,1117157,,1.546809485,84000015,USA,78902.40078,,3/1/2021,,
Idaho,US,3/2/2021 5:30,44.2405,-114.4788,171462,1867,94230,75365,16,9594.614633,638919,,1.088871003,84000016,USA,35752.42087,,3/1/2021,,
Illinois,US,3/2/2021 5:30,40.3495,-88.9861,1187839,22759,,,17,9373.861894,18178487,,1.916000401,84000017,USA,143455.9958,,3/1/2021,,
Indiana,US,3/2/2021 5:30,39.8494,-86.2583,662213,12595,,,18,9836.474422,8035726,,1.901956017,84000018,USA,1.19362E-05,,3/1/2021,,
Iowa,US,3/2/2021 5:30,42.0115,-93.2105,336890,5472,315443,15975,19,10677.73457,1315398,,1.624269049,84000019,USA,41691.5631,,3/1/2021,,
Kansas,US,3/2/2021 5:30,38.5266,-96.7265,296240,4738,,,20,10182.3559,1259105,,1.597200685,84000020,USA,43218.9939,,3/1/2021,,
Kentucky,US,3/2/2021 5:30,37.6681,-84.6701,405126,4652,47592,352882,21,9067.942081,3919142,,1.148284731,84000021,USA,87722.22139,,3/1/2021,,
Louisiana,US,3/2/2021 5:30,31.1695,-91.8678,430504,9628,408463,12413,22,9260.552307,5585504,,2.236448442,84000022,USA,120149.527,,3/1/2021,,
Maine,US,3/2/2021 5:30,44.6939,-69.3819,44763,703,12805,31255,23,3330.055081,1640789,,1.570493488,84000023,USA,122063.2609,,3/1/2021,,
Maryland,US,3/2/2021 5:30,39.0639,-76.8021,382702,7879,9669,365154,24,6330.17295,7906291,,2.058782029,84000024,USA,1.30776E-05,,3/1/2021,,
Massachusetts,US,3/2/2021 5:30,42.2302,-71.5301,582543,13366,494740,71659,25,8451.835277,16823727,,2.771297569,84000025,USA,2.44087E-05,,3/1/2021,,
Michigan,US,3/2/2021 5:30,43.3266,-84.5361,647415,16519,541258,89638,26,6482.670173,10436278,,2.551531861,84000026,USA,1.045E-05,,3/1/2021,,
Minnesota,US,3/2/2021 5:30,45.6945,-93.9002,485230,6554,471647,7029,27,8603.930186,6934737,,1.350699668,84000027,USA,122964.353,,3/1/2021,,
Mississippi,US,3/2/2021 5:30,32.7416,-89.6787,294994,6681,273437,14876,28,9911.936533,1754368,,2.264791826,84000028,USA,58947.58629,,3/1/2021,,
Missouri,US,3/2/2021 5:30,38.4561,-92.2884,563489,8283,,,29,9181.191209,4490001,,1.469948837,84000029,USA,73157.69733,,3/1/2021,,
Montana,US,3/2/2021 5:30,46.9219,-110.4544,100003,1357,97037,1609,30,9356.760712,1079671,,1.356959291,84000030,USA,101019.2014,,3/1/2021,,
Nebraska,US,3/2/2021 5:30,41.1254,-98.2681,200946,2082,155333,43531,31,10387.98433,2373731,,1.036099251,84000031,USA,122710.9793,,3/1/2021,,
Nevada,US,3/2/2021 5:30,38.3135,-117.0554,293980,4957,,,32,9544.321781,2725701,,1.686169127,84000032,USA,88492.30364,,3/1/2021,,
New Hampshire,US,3/2/2021 5:30,43.4525,-71.5639,75588,1170,72055,2363,33,5559.12249,1469412,,1.54786474,84000033,USA,108067.9644,,3/1/2021,,
New Jersey,US,3/2/2021 5:30,40.2989,-74.521,792496,23273,,,34,8922.304071,10660578,,2.936670974,84000034,USA,120021.954,,3/1/2021,,
New Mexico,US,3/2/2021 5:30,34.8405,-106.2485,185297,3729,147446,34122,35,8837.010553,2699792,,2.012444886,84000035,USA,128755.9453,,3/1/2021,,
New York,US,3/2/2021 5:30,42.1657,-74.9481,1650303,47519,,,36,8483.295166,38281073,,2.879410629,84000036,USA,196781.8283,,3/1/2021,,
North Carolina,US,3/2/2021 5:30,35.6301,-79.8064,862170,11254,,,37,8220.471918,10291482,,1.305311018,84000037,USA,9.81255E-06,,3/1/2021,,
North Dakota,US,3/2/2021 5:30,47.5289,-99.784,99734,1475,97836,541,38,13102.8709,1410827,,1.477186236,84000038,USA,185132.837,,3/1/2021,,
Northern Mariana Islands,US,3/2/2021 5:30,15.0979,145.6739,143,2,29,112,69,259.3210503,17572,,1.398601399,580,MNP,31865.66082,,3/1/2021,,
Ohio,US,3/2/2021 5:30,40.3888,-82.7649,968874,18720,911474,38677,39,8288.696307,12083854,,1.932449421,84000039,USA,1.03377E-05,,3/1/2021,,
Oklahoma,US,3/2/2021 5:30,35.5653,-96.9289,425946,4478,407665,13803,40,10764.44583,3509717,,1.051306973,84000040,USA,88697.06146,,3/1/2021,,
Oregon,US,3/2/2021 5:30,44.572,-122.0709,155787,2212,,,41,3693.615794,3564120,,1.41988741,84000041,USA,84503.13521,,3/1/2021,,
Pennsylvania,US,3/2/2021 5:30,40.5908,-77.2098,941357,24011,849275,68071,42,7353.208943,10443158,,2.550679498,84000042,USA,81574.49596,,3/1/2021,,
Puerto Rico,US,3/2/2021 5:30,18.2208,-66.5901,100584,2037,90891,7656,72,3149.456398,1707319,,2.02517299,630,PRI,53459.06652,,3/1/2021,,
Rhode Island,US,3/2/2021 5:30,41.6809,-71.5118,126588,2517,,,44,11949.46765,3011311,,1.988340127,84000044,USA,284257.3023,,3/1/2021,,
South Carolina,US,3/2/2021 5:30,33.8569,-80.945,517976,8562,230793,278621,45,10060.29855,5053310,,1.652972338,84000045,USA,98147.03244,,3/1/2021,,
South Dakota,US,3/2/2021 5:30,44.2998,-99.4388,112470,1888,108664,1918,46,12713.37318,692321,,1.678669868,84000046,USA,7.82585E-06,,3/1/2021,,
Tennessee,US,3/2/2021 5:30,35.7478,-86.6923,769219,11421,750755,7472,47,11270.00132,6789970,,1.483925119,84000047,USA,99425.9335,,3/1/2021,,
Texas,US,3/2/2021 5:30,31.0545,-97.5635,2697857,43903,2429453,221793,48,9294.958136,19595211,,1.629182737,84000048,USA,67579.29169,,3/1/2021,,
Utah,US,3/2/2021 5:30,40.15,-111.8624,371492,1940,352814,16738,49,11587.55043,2859188,,0.522218513,84000049,USA,89183.57633,,3/1/2021,,
Vermont,US,3/2/2021 5:30,44.0459,-72.7107,15284,205,12626,2453,50,2449.402153,1076259,,1.341271918,84000050,USA,172480.4444,,3/1/2021,,
Virgin Islands,US,3/2/2021 5:30,18.3358,-64.8963,2646,25,2511,110,78,2466.718872,47871,,0.944822373,850,VIR,44627.47511,,3/1/2021,,
Virginia,US,3/2/2021 5:30,37.7693,-78.17,577174,8783,,,51,6762.025836,5915914,,1.521724818,84000051,USA,69309.36478,,3/1/2021,,
Washington,US,3/2/2021 5:30,47.4009,-121.4905,340708,4969,,,53,4474.232271,5234432,,1.458433615,84000053,USA,68739.40317,,3/1/2021,,
West Virginia,US,3/2/2021 5:30,38.4912,-80.9545,132048,2300,122751,6997,54,7368.145582,2208571,,1.741790864,84000054,USA,123236.0403,,3/1/2021,,
Wisconsin,US,3/2/2021 5:30,44.2685,-89.6165,617700,7014,550280,60406,55,10608.96525,6921918,,1.135502671,84000055,USA,1.18884E-05,,3/1/2021,,
Wyoming,US,3/2/2021 5:30,42.756,-107.3025,54471,671,53248,552,56,9411.689494,640594,,1.231848139,84000056,USA,110684.0671,,3/1/2021,,
Alabama,US,3/3/2021 5:30,32.3182,-86.9023,494421,9991,285130,199300,1,10083.6701,,,2.020747501,84000001,USA,,,3/2/2021,,
Alaska,US,3/3/2021 5:30,61.3707,-152.4044,58838,302,,,2,8042.977534,1704660,,0.513273735,84000002,USA,233021.892,,3/2/2021,,
American Samoa,US,3/3/2021 5:30,-14.271,-170.132,0,0,,,60,0,2140,,,16,ASM,3846.084722,,3/2/2021,,
Arizona,US,3/3/2021 5:30,33.7298,-111.4312,818670,16060,,,4,11247.44924,7701480,,1.961718397,84000004,USA,51809.77637,,3/2/2021,,
Arkansas,US,3/3/2021 5:30,34.9697,-92.3731,322949,5254,313426,4269,5,10701.45709,2702395,,1.626882263,84000005,USA,89548.39347,,3/2/2021,,
California,US,3/3/2021 8:31,36.1162,-119.6816,3633918,52587,,,6,9201.281841,48897190,,1.441152856,84000006,USA,123752.0602,,3/2/2021,,
Colorado,US,3/3/2021 5:30,39.0598,-105.3111,446542,6082,,,8,7477.595778,6243861,,1.383834748,84000008,USA,108424.1577,,3/2/2021,,
Connecticut,US,3/3/2021 5:30,41.5978,-72.7554,283128,7658,,,9,7941.240074,6418467,,2.704783702,84000009,USA,180026.657,,3/2/2021,,
Delaware,US,3/3/2021 5:30,39.3185,-75.5071,87193,1426,,,10,8954.222994,1441091,,1.635452387,84000010,USA,1.47992E-05,,3/2/2021,,
Diamond Princess,US,3/3/2021 5:30,,,49,0,,,88888,,,,0,84088888,USA,,,3/2/2021,,
District of Columbia,US,3/3/2021 5:30,38.8974,-77.0268,40767,1019,29111,10637,11,5776.416261,1233844,,2.499570731,84000011,USA,174827.5945,,3/2/2021,,
Florida,US,3/3/2021 5:30,27.7663,-81.6868,1918100,31135,,,12,8930.642926,23352664,,1.623220896,84000012,USA,108729.6301,,3/2/2021,,
Georgia,US,3/3/2021 5:30,33.0406,-83.6431,1011807,17480,,,13,9529.685311,7234444,,1.727602201,84000013,USA,68137.47554,,3/2/2021,,
Grand Princess,US,3/3/2021 5:30,,,103,3,,,99999,,,,2.912621359,84099999,USA,,,3/2/2021,,
Guam,US,3/3/2021 5:30,13.4443,144.7937,7742,131,7580,31,66,4714.149145,119289,,1.692069233,316,GUM,72635.77078,,3/2/2021,,
Hawaii,US,3/3/2021 5:30,21.0943,-157.4983,28423,439,,,15,2007.455476,1120660,,1.544523801,84000015,USA,79149.81015,,3/2/2021,,
Idaho,US,3/3/2021 5:30,44.2405,-114.4788,171836,1871,94707,75258,16,9615.542803,640412,,1.088828883,84000016,USA,35835.96568,,3/2/2021,,
Illinois,US,3/3/2021 5:30,40.3495,-88.9861,1189416,22803,,,17,9386.30683,18234668,,1.917159345,84000017,USA,143899.3496,,3/2/2021,,
Indiana,US,3/3/2021 5:30,39.8494,-86.2583,662750,12623,,,18,9844.45099,8056112,,1.904639759,84000018,USA,1.19665E-05,,3/2/2021,,
Iowa,US,3/3/2021 5:30,42.0115,-93.2105,337520,5498,316185,15837,19,10697.70243,1316616,,1.628940507,84000019,USA,41730.16763,,3/2/2021,,
Kansas,US,3/3/2021 5:30,38.5266,-96.7265,296266,4738,,,20,10182.69915,1259105,,1.597146844,84000020,USA,43218.9939,,3/2/2021,,
Kentucky,US,3/3/2021 5:30,37.6681,-84.6701,406201,4671,47787,353743,21,9092.003824,3922153,,1.149923314,84000021,USA,87789.61665,,3/2/2021,,
Louisiana,US,3/3/2021 5:30,31.1695,-91.8678,431271,9647,408463,13161,22,9277.051209,5608696,,2.236876581,84000022,USA,120648.409,,3/2/2021,,
Maine,US,3/3/2021 5:30,44.6939,-69.3819,44944,703,12811,31430,23,3343.520219,1650133,,1.564168743,84000023,USA,122758.3893,,3/2/2021,,
Maryland,US,3/3/2021 5:30,39.0639,-76.8021,383170,7905,9677,365588,24,6337.914015,7917331,,2.063052953,84000024,USA,1.30958E-05,,3/2/2021,,
Massachusetts,US,3/3/2021 5:30,42.2302,-71.5301,582844,13388,494740,71922,25,8456.20234,16882725,,2.776386134,84000025,USA,2.44943E-05,,3/2/2021,,
Michigan,US,3/3/2021 5:30,43.3266,-84.5361,649057,16544,541258,91255,26,6499.111783,10455684,,2.548928677,84000026,USA,1.04694E-05,,3/2/2021,,
Minnesota,US,3/3/2021 5:30,45.6945,-93.9002,485655,6558,472470,6627,27,8611.466138,6943992,,1.350341292,84000027,USA,123128.4594,,3/2/2021,,
Mississippi,US,3/3/2021 5:30,32.7416,-89.6787,295295,6724,278162,10409,28,9922.050274,1754669,,2.277044989,84000028,USA,58957.70003,,3/2/2021,,
Missouri,US,3/3/2021 5:30,38.4561,-92.2884,564139,8298,,,29,9191.781965,4497905,,1.470914083,84000029,USA,73286.48092,,3/2/2021,,
Montana,US,3/3/2021 5:30,46.9219,-110.4544,100158,1372,97199,1587,30,9371.263256,1081562,,1.36983566,84000030,USA,101196.1324,,3/2/2021,,
Nebraska,US,3/3/2021 5:30,41.1254,-98.2681,201346,2084,155712,43550,31,10408.6625,2382251,,1.03503422,84000031,USA,123151.4241,,3/2/2021,,
Nevada,US,3/3/2021 5:30,38.3135,-117.0554,294289,4967,,,32,9554.353741,2729627,,1.68779669,84000032,USA,88619.76471,,3/2/2021,,
New Hampshire,US,3/3/2021 5:30,43.4525,-71.5639,75803,1170,72359,2274,33,5574.934674,1473492,,1.543474533,84000033,USA,108368.0282,,3/2/2021,,
New Jersey,US,3/3/2021 5:30,40.2989,-74.521,795785,23321,,,34,8959.333228,10779311,,2.930565417,84000034,USA,121358.7077,,3/2/2021,,
New Mexico,US,3/3/2021 5:30,34.8405,-106.2485,185542,3740,148641,33161,35,8848.694863,2710151,,2.015716118,84000035,USA,129249.977,,3/2/2021,,
New York,US,3/3/2021 5:30,42.1657,-74.9481,1656684,47616,,,36,8516.096359,38409107,,2.87417516,84000036,USA,197439.9803,,3/2/2021,,
North Carolina,US,3/3/2021 5:30,35.6301,-79.8064,863409,11288,,,37,8232.285325,10311881,,1.307375763,84000037,USA,9.832E-06,,3/2/2021,,
North Dakota,US,3/3/2021 5:30,47.5289,-99.784,99844,1477,97934,546,38,13116.6493,1413141,,1.477635383,84000038,USA,185436.4868,,3/2/2021,,
Northern Mariana Islands,US,3/3/2021 5:30,15.0979,145.6739,144,2,29,113,69,261.1344843,17572,,1.388888889,580,MNP,31865.66082,,3/2/2021,,
Ohio,US,3/3/2021 5:30,40.3888,-82.7649,970583,18749,914893,36938,39,8303.316765,12147959,,1.932034664,84000039,USA,1.03926E-05,,3/2/2021,,
Oklahoma,US,3/3/2021 5:30,35.5653,-96.9289,426065,4534,407934,13597,40,10767.45319,3525279,,1.064156877,84000040,USA,89090.34208,,3/2/2021,,
Oregon,US,3/3/2021 5:30,44.572,-122.0709,156037,2225,,,41,3699.543144,3748444,,1.425943847,84000041,USA,88873.34606,,3/2/2021,,
Pennsylvania,US,3/3/2021 5:30,40.5908,-77.2098,943933,24087,851608,68238,42,7373.330816,10476323,,2.551770094,84000042,USA,81833.55727,,3/2/2021,,
Puerto Rico,US,3/3/2021 5:30,18.2208,-66.5901,100735,2040,91134,7561,72,3154.184465,1714287,,2.025115402,630,PRI,53677.24647,,3/2/2021,,
Rhode Island,US,3/3/2021 5:30,41.6809,-71.5118,126849,2525,,,44,11974.10514,3022306,,1.9905557,84000044,USA,285295.1921,,3/2/2021,,
South Carolina,US,3/3/2021 5:30,33.8569,-80.945,518823,8576,230793,279454,45,10076.74926,5068421,,1.652972208,84000045,USA,98440.52321,,3/2/2021,,
South Dakota,US,3/3/2021 5:30,44.2998,-99.4388,112652,1888,108789,1975,46,12733.94607,692858,,1.675957817,84000046,USA,7.83192E-06,,3/2/2021,,
Tennessee,US,3/3/2021 5:30,35.7478,-86.6923,770763,11436,751776,7983,47,11292.65413,6797475,,1.482893432,84000047,USA,99535.82966,,3/2/2021,,
Texas,US,3/3/2021 5:30,31.0545,-97.5635,2705597,44187,2441822,216894,48,9321.675724,19643058,,1.634761453,84000048,USA,67744.30479,,3/2/2021,,
